own_mmsi;obst_mmsi;own_speed;obst_speed;r_maneuver_own;r_maneuver_obst;r_cpa;COLREG;pre_man_t_cpa_own
538005690;311055400;6.0692387153;6.6459791667;11010.1812564553;11010.1812564553;1236.3690064055;3;
311055400;538005690;6.6459791667;6.0692387153;11010.1812564553;11010.1812564553;1236.3690064055;3;
538005690;311055400;6.0692387153;6.6459791667;11010.1812564553;11010.1812564553;1236.3690064055;3;
219347000;257038590;9.574382716;3.8527512539;11453.6228582925;11453.6228582925;1236.684680911;3;
257038590;219347000;3.8527512539;9.574382716;11453.6228582925;11453.6228582925;1236.684680911;3;
219347000;257038590;9.574382716;3.8527512539;11453.6228582925;11453.6228582925;1236.684680911;3;
257038590;219347000;3.8527512539;9.574382716;11453.6228582925;11453.6228582925;1236.684680911;3;
214182023;355028000;4.9903790509;7.7950390625;9420.5112923875;9420.5112923875;1236.7357235885;3;
214182023;355028000;4.9903790509;7.7950390625;9420.5112923875;9420.5112923875;1236.7357235885;3;
220099000;220138000;1.3373546007;1.8434259259;8732.1598044241;8732.1598044241;1236.7402475864;3;
220099000;220138000;1.3416248915;1.3458951823;6755.0575519384;6595.8479705039;1236.7402475864;3;
220099000;220138000;1.3373546007;1.8434259259;8732.1598044241;8732.1598044241;1236.7402475864;3;
220099000;220138000;1.3416248915;1.3458951823;6755.0575519384;6595.8479705039;1236.7402475864;3;
220099000;220138000;1.3373546007;1.8434259259;8732.0760532648;8732.0760532648;1236.7678238053;3;
220099000;220138000;1.3416248915;1.3458951823;6755.0575519384;6595.8479705039;1236.7678238053;3;
220138000;220099000;1.8434259259;1.3373546007;8732.0760532648;8732.0760532648;1236.7678238053;3;
220138000;220099000;1.3458951823;1.3416248915;6595.8479705039;6755.0575519384;1236.7678238053;3;72
220099000;220138000;1.3373546007;1.8434259259;8732.0760532648;8732.0760532648;1236.7678238053;3;
220099000;220138000;1.3416248915;1.3458951823;6755.0575519384;6595.8479705039;1236.7678238053;3;
220138000;220099000;1.8434259259;1.3373546007;8732.0760532648;8732.0760532648;1236.7678238053;3;
220138000;220099000;1.3458951823;1.3416248915;6595.8479705039;6755.0575519384;1236.7678238053;3;72
258709000;219435000;5.5231008185;9.5126289683;2762.798642681;2762.798642681;1237.0567003982;-1;
258709000;219435000;5.5231008185;9.5126289683;2762.7891432391;2762.7891432391;1237.0567003982;-1;
258709000;219435000;5.5231008185;9.5126289683;2762.798642681;2762.798642681;1237.0567003982;-1;
258709000;219435000;5.5231008185;9.5126289683;2762.7891432391;2762.7891432391;1237.0567003982;-1;
258709000;219435000;5.5231008185;9.5126289683;2762.798642681;2762.798642681;1237.0567003982;-1;
258709000;219435000;5.5231008185;9.5126289683;2762.798642681;2762.798642681;1237.0567003982;-1;
210585000;477711300;5.8847621528;10.2792430556;12551.4210199483;12551.4210199483;1237.683921686;3;
477711300;210585000;10.2792430556;5.8847621528;12551.4210199483;12551.4210199483;1237.683921686;3;
210585000;477711300;5.8847621528;10.2792430556;12551.4210199483;12551.4210199483;1237.683921686;3;
477711300;210585000;10.2792430556;5.8847621528;12551.4210199483;12551.4210199483;1237.683921686;3;
246725000;219455000;6.8308576389;9.8982326389;1483.1623950195;1483.1623950195;1238.1140577507;-1;
219646000;241134000;7.3093981481;5.8430975116;9557.0652027702;9557.0652027702;1238.2833480266;3;
219646000;241134000;7.3093981481;5.8430975116;9557.0652027702;9557.0652027702;1238.2833480266;3;
249776000;636016250;5.0971084105;6.4893906732;8852.5772473331;8852.5772473331;1238.3668680969;-1;
249776000;636016250;5.0971084105;6.4893906732;8852.5772473331;8852.5772473331;1238.3668680969;-1;
370993000;220137000;10.0477430556;4.1678038194;10623.0309836694;10623.0309836694;1238.4180634988;-1;
231785000;310398000;7.2544704861;6.7170597718;8906.2584018206;8906.2584018206;1238.9728366675;3;
310398000;231785000;6.7170597718;7.2544704861;8906.2584018206;8906.2584018206;1238.9728366675;3;
231785000;310398000;7.2544704861;6.7170597718;8906.2584018206;8906.2584018206;1238.9728366675;3;
310398000;231785000;6.7170597718;7.2544704861;8906.2584018206;8906.2584018206;1238.9728366675;3;
231091000;259130000;6.5511284722;7.2966710069;7767.8992282341;7767.8992282341;1239.0426021732;3;
259130000;231091000;7.2966710069;6.5511284722;7767.8992282341;7767.8992282341;1239.0426021732;3;
231091000;259130000;6.5511284722;7.2966710069;7767.8992282341;7767.8992282341;1239.0426021732;3;
259130000;231091000;7.2966710069;6.5511284722;7767.8992282341;7767.8992282341;1239.0426021732;3;
235308000;219002051;7.2858194444;4.1473064236;13027.2907072039;13027.2907072039;1239.1853170531;3;
235308000;219002051;7.2858194444;4.1473064236;13027.2907072039;13027.2907072039;1239.1853170531;3;
231200000;235006758;7.3404173344;4.0129139957;10496.8427905728;6461.4025482089;1239.2038774956;3;
231200000;235006758;7.3404173344;4.0129139957;10496.8427905728;6461.4025482089;1239.2038774956;3;
269308000;219801000;5.6728217593;1.193671875;3470.6308648429;3470.6308648429;1239.5689775079;-2;
212963000;266433000;6.0763008433;6.2847197421;8268.1742337713;8268.1742337713;1239.6942566617;3;
266433000;212963000;6.2847197421;6.0763008433;8268.1742337713;8268.1742337713;1239.6942566617;3;
212963000;266433000;6.0763008433;6.2847197421;8268.1742337713;8268.1742337713;1239.6942566617;3;
266433000;212963000;6.2847197421;6.0763008433;8268.1742337713;8268.1742337713;1239.6942566617;3;
257704280;257376700;1.6669205729;3.9097777778;5469.6186795791;5443.701903117;1239.7244572888;-1;0
212963000;266433000;6.0753678385;6.2838585069;8284.6956908507;8284.6956908507;1239.9702617402;3;
266433000;212963000;6.2838585069;6.0753678385;8284.6956908507;8284.6956908507;1239.9702617402;3;
212963000;266433000;6.0753678385;6.2838585069;8284.6956908507;8284.6956908507;1239.9702617402;3;
266433000;212963000;6.2838585069;6.0753678385;8284.6956908507;8284.6956908507;1239.9702617402;3;
220334000;220333000;4.26828125;1.5625496419;1482.0925645856;1482.0925645856;124.0753400157;-1;
258172380;258141760;2.4436111111;2.5980951606;526.6989747474;1187.9374604751;124.2681777447;3;0
258172380;258141760;2.4436111111;2.5980951606;526.6989747474;1187.9374604751;124.2681777447;3;0
258993460;257007570;3.2062766746;3.4470457176;5512.9847460337;5512.9847460337;124.543406088;-1;
258997430;258292950;1.5947777778;1.6771692708;547.9798627687;716.7558719676;124.5488257672;-1;25
258993460;257007570;6.5387058081;3.4187902462;1810.8247651278;1689.925690674;124.5518767422;-2;
258257500;265665930;13.0660850694;3.3264728009;817.9664357417;817.9664357417;124.9313811658;-2;0
211766910;219001111;2.5672896938;8.5394854798;4135.2596109555;2108.6421460267;124.9825987888;-1;12
211766910;219001111;2.5672896938;8.5394854798;4135.2596109555;2108.6421460267;124.9825987888;-1;12
219025245;232111000;1.1962466092;5.221812066;8282.6016498441;8282.6016498441;1240.550768812;-1;
219477000;219005583;2.7496168582;1.3461896851;2011.3603854108;2874.1118315055;1240.7362733474;-2;82
235081745;538005016;5.8899869792;5.3867385913;9773.7845674027;9773.7845674027;1241.1897558391;3;
538005016;235081745;5.3867385913;5.8899869792;9773.7845674027;9773.7845674027;1241.1897558391;3;
235081745;538005016;5.8899869792;5.3867385913;9773.7845674027;9773.7845674027;1241.1897558391;3;
538005016;235081745;5.3867385913;5.8899869792;9773.7845674027;9773.7845674027;1241.1897558391;3;
219477000;219005583;2.7267341821;1.3316608796;2011.7733595015;2011.7733595015;1241.4386815304;-2;27
311046700;311832000;5.9248191551;5.3068829572;1597.6195448229;2498.5353969876;1242.1987964895;-1;
311046700;311832000;5.9248191551;5.3068829572;1597.6195448229;2498.5353969876;1242.1987964895;-1;
247206000;308095000;8.1658007813;7.4790375434;10726.0545966352;10726.0545966352;1242.3191095689;3;
308095000;247206000;7.4790375434;8.1658007813;10726.0545966352;10726.0545966352;1242.3191095689;3;
247206000;308095000;8.1658007813;7.4790375434;10726.0545966352;10726.0545966352;1242.3191095689;3;
308095000;247206000;7.4790375434;8.1658007813;10726.0545966352;10726.0545966352;1242.3191095689;3;
261011690;235070283;2.5231318204;4.7867926381;11573.9029000593;13229.5334222338;1242.3269497198;-1;52
214182023;220253000;3.9403229167;9.5574131944;11155.7344222602;11155.7344222602;1242.3910052797;3;27
220253000;214182023;9.5574131944;3.9403229167;11155.7344222602;11155.7344222602;1242.3910052797;3;
214182023;220253000;3.9403229167;9.5574131944;11155.7344222602;11155.7344222602;1242.3910052797;3;27
220253000;214182023;9.5574131944;3.9403229167;11155.7344222602;11155.7344222602;1242.3910052797;3;
211237730;308511000;1.5228359375;8.5606770833;11932.7242710958;11932.7242710958;1243.1161208833;-1;
258126970;257687800;2.4433599175;4.2567263455;3318.6747852117;4086.4083251677;1243.1716615174;-1;26
258126970;257687800;2.4433599175;4.2567263455;3318.6747852117;4086.4083251677;1243.1716615174;-1;26
211237730;308511000;1.5262521701;8.5566579861;11945.415391689;11945.415391689;1243.2305699266;-1;
538007463;219633000;6.8272978671;1.4789129464;7755.6175389198;7755.6175389198;1243.23424985;-1;
247311100;305425000;10.4112768817;7.8692627128;4091.8238830624;4091.8238830624;1243.7592090111;-2;
244850087;357997000;6.0737833868;6.5684415064;10095.5313446099;10095.5313446099;1243.7620753183;3;
357997000;244850087;6.5684415064;6.0737833868;10095.5313446099;10095.5313446099;1243.7620753183;3;
244850087;357997000;6.0737833868;6.5684415064;10095.5313446099;10095.5313446099;1243.7620753183;3;
357997000;244850087;6.5684415064;6.0737833868;10095.5313446099;10095.5313446099;1243.7620753183;3;
220138000;249934000;2.5265049913;4.7344965278;4771.7778123044;4771.7778123044;1243.8861201895;-1;
220138000;249934000;2.5265049913;4.7344965278;4771.7778123044;4771.7778123044;1243.8861201895;-1;
219005836;304010688;4.0636900628;5.4141067295;4817.5575554424;4817.5575554424;1244.5516984039;-1;
219005836;304010688;4.0636900628;5.4141067295;4817.5575554424;4817.5575554424;1244.5516984039;-1;
219005836;304010688;4.0636900628;5.4141067295;4817.5575554424;4817.5575554424;1244.5516984039;-1;
219005836;304010688;4.0636900628;5.4141067295;4817.5575554424;4817.5575554424;1244.5516984039;-1;
259845000;269059000;6.4174934896;6.6877777778;9676.4200456574;9676.4200456574;1245.2025899427;3;
269059000;259845000;6.6877777778;6.4174934896;9676.4200456574;9676.4200456574;1245.2025899427;3;
259845000;269059000;6.4174934896;6.6877777778;9676.4200456574;9676.4200456574;1245.2025899427;3;
269059000;259845000;6.6877777778;6.4174934896;9676.4200456574;9676.4200456574;1245.2025899427;3;
314084000;235103736;5.1328337191;6.0688368056;12057.6142150925;12057.6142150925;1245.3132336886;3;
314084000;235103736;5.1328337191;6.0688368056;12057.6142150925;12057.6142150925;1245.3132336886;3;
229883000;314423000;5.977067419;4.2361284722;1465.4395006277;1465.4395006277;1245.4400105987;-2;
210445000;376317000;5.1034496528;5.1130954861;7185.2610008266;7185.2610008266;1245.7763041574;-1;17
210445000;376317000;5.1034496528;5.1130954861;7185.2610008266;7185.2610008266;1245.7763041574;-1;17
220574000;259490000;18.5816261574;13.7345949074;2933.7158212751;2933.7158212751;1245.9786996574;-2;
258933000;219022165;7.8582919974;1.4628078497;3936.1576099034;3936.1576099034;1246.0142053765;-1;
240963000;220075000;7.5284680707;3.7329549743;8200.0590839335;8200.0590839335;1246.1546773976;-1;
244860007;538006753;6.1681085069;5.7525338542;11057.6304627167;11057.6304627167;1246.4030327306;3;
538006753;244860007;5.7525338542;6.1681085069;11057.6304627167;11057.6304627167;1246.4030327306;3;
244860007;538006753;6.1681085069;5.7525338542;11057.6304627167;11057.6304627167;1246.4030327306;3;
538006753;244860007;5.7525338542;6.1681085069;11057.6304627167;11057.6304627167;1246.4030327306;3;
219787000;240335000;3.9398037833;3.7489803964;4726.0986362961;4726.0986362961;1247.8026206095;-1;
219001976;249934000;4.4904277146;5.0969460227;5666.909903113;6772.9892108286;1247.8669239947;-1;17
219001976;249934000;4.4904277146;5.0969460227;5666.909903113;6772.9892108286;1247.8669239947;-1;17
209506000;273357260;6.0774491567;5.1183203125;9783.0029878356;9783.0029878356;1248.0043629732;3;
273357260;209506000;5.1183203125;6.0774491567;9783.0029878356;9783.0029878356;1248.0043629732;3;
209506000;273357260;6.0774491567;5.1183203125;9783.0029878356;9783.0029878356;1248.0043629732;3;
273357260;209506000;5.1183203125;6.0774491567;9783.0029878356;9783.0029878356;1248.0043629732;3;
257045610;259602000;3.8169366319;3.3334392361;7387.999970222;7387.999970222;1248.041954423;3;
259602000;257045610;3.3334392361;3.8169366319;7387.999970222;7387.999970222;1248.041954423;3;
257045610;259602000;3.8169366319;3.3334392361;7387.999970222;7387.999970222;1248.041954423;3;
259602000;257045610;3.3334392361;3.8169366319;7387.999970222;7387.999970222;1248.041954423;3;
235072147;258104060;3.4357539683;7.3892537822;4643.9024806729;4643.9024806729;1248.3740224788;-1;
244020670;257655190;2.5793991815;2.8294444444;6378.9325603897;6047.8760147675;1248.3987383845;3;
257655190;244020670;2.8294444444;2.5793991815;6047.8760147675;6378.9325603897;1248.3987383845;3;65
244020670;257655190;2.5793991815;2.8294444444;6378.9325603897;6047.8760147675;1248.3987383845;3;
257655190;244020670;2.8294444444;2.5793991815;6047.8760147675;6378.9325603897;1248.3987383845;3;65
220253000;236561000;9.8950173611;6.5350520833;11238.7858507937;11238.7858507937;1248.7764251458;3;
236561000;220253000;6.5350520833;9.8950173611;11238.7858507937;11238.7858507937;1248.7764251458;3;
220253000;236561000;9.8950173611;6.5350520833;11238.7858507937;11238.7858507937;1248.7764251458;3;
236561000;220253000;6.5350520833;9.8950173611;11238.7858507937;11238.7858507937;1248.7764251458;3;
244020670;257655190;2.5793991815;2.8294444444;6379.0370636954;6047.9575304395;1248.7840365732;3;
244020670;257655190;2.5793991815;2.8294444444;6379.0370636954;6047.9575304395;1248.7840365732;3;
220223000;246127000;11.0856749132;7.1630360243;10529.1871846786;10529.1871846786;1248.8884657967;3;
246127000;220223000;7.1630360243;11.0856749132;10529.1871846786;10529.1871846786;1248.8884657967;3;
220223000;246127000;11.0856749132;7.1630360243;10529.1871846786;10529.1871846786;1248.8884657967;3;
246127000;220223000;7.1630360243;11.0856749132;10529.1871846786;10529.1871846786;1248.8884657967;3;
374881000;636015891;5.7840550595;7.1872941468;12238.7097461293;12238.7097461293;1248.9181438349;3;
636015891;374881000;7.1872941468;5.7840550595;12238.7097461293;12238.7097461293;1248.9181438349;3;
374881000;636015891;5.7840550595;7.1872941468;12238.7097461293;12238.7097461293;1248.9181438349;3;
636015891;374881000;7.1872941468;5.7840550595;12238.7097461293;12238.7097461293;1248.9181438349;3;
259602000;257045610;3.3334392361;3.8169366319;7421.9430589301;7421.9430589301;1248.9746995036;3;
259602000;257045610;3.3334392361;3.8169366319;7421.9430589301;7421.9430589301;1248.9746995036;3;
212882000;231843000;7.3789567343;4.6324326115;3320.0896975835;3917.9846771012;1249.1726061678;-2;43
219110000;219439000;5.9622125204;1.4920898438;3862.0156239974;3862.0156239974;1249.7492948588;-2;
257029060;258077220;2.2721296296;2.040864077;4350.0542536847;4813.764840538;125.012399385;-1;
258114140;257711990;3.7166601563;3.176593967;2366.5011852945;2399.9232321056;125.076816397;-2;0
257078100;257997630;10.5968135684;3.6049756277;10119.4129602463;6307.86681692;125.3757951121;-1;
257078100;257997630;10.5968135684;3.6049756277;10119.4129602463;6307.86681692;125.3757951121;-1;
258130460;258148550;3.4296296296;3.0481503183;1546.8640082438;1282.6356068658;125.6688505557;-1;
311995000;258427000;9.3233007813;6.7907671441;3679.1945925705;3679.1945925705;1250.6595260102;-2;
311995000;258427000;9.3287712191;6.9101678241;3268.3766368031;3268.3766368031;1250.6595260102;-2;
257629600;210319000;4.7355541849;4.0585478344;3688.3205202368;3688.3205202368;1250.8457618747;-1;
538003615;219294000;6.0766836144;1.1046775794;4490.312434564;4490.312434564;1251.4417285675;-2;
219439000;219661000;1.6654134115;1.6203241645;6564.4385571045;6564.4385571045;1252.0915661404;3;
219661000;219439000;1.6203241645;1.6654134115;6564.4385571045;6564.4385571045;1252.0915661404;3;
219439000;219661000;1.6654134115;1.6203241645;6564.4385571045;6564.4385571045;1252.0915661404;3;
219661000;219439000;1.6203241645;1.6654134115;6564.4385571045;6564.4385571045;1252.0915661404;3;
255806139;311367000;4.4965659722;6.0503489583;4704.17338541;5954.9984424851;1252.5420551822;3;83
311367000;255806139;6.0503489583;4.4965659722;5954.9984424851;4704.17338541;1252.5420551822;3;
255806139;311367000;4.4965659722;6.0503489583;4704.17338541;5954.9984424851;1252.5420551822;3;83
311367000;255806139;6.0503489583;4.4965659722;5954.9984424851;4704.17338541;1252.5420551822;3;
219006061;219347000;4.0726851852;9.6552112269;9389.9790697317;9389.9790697317;1253.5021180676;3;
219347000;219006061;9.6552112269;4.0726851852;9389.9790697317;9389.9790697317;1253.5021180676;3;
219006061;219347000;4.0726851852;9.6552112269;9389.9790697317;9389.9790697317;1253.5021180676;3;
219347000;219006061;9.6552112269;4.0726851852;9389.9790697317;9389.9790697317;1253.5021180676;3;
246230000;374881000;6.7139019097;5.7543424479;10460.7244992878;10460.7244992878;1253.5394449318;3;
374881000;246230000;5.7543424479;6.7139019097;10460.7244992878;10460.7244992878;1253.5394449318;3;
246230000;374881000;6.7139019097;5.7543424479;10460.7244992878;10460.7244992878;1253.5394449318;3;
374881000;246230000;5.7543424479;6.7139019097;10460.7244992878;10460.7244992878;1253.5394449318;3;
